amount,account_amount_delta,account_hourly_transaction_sum,merchant_amount_delta,merchant_hourly_transaction_sum,hour,suspected_anomaly
0.09109225563018374,0.6258492139838071,0.18763352773998032,0.5928969556324465,0.2299481147002473,10.0,0
0.11648053188743085,0.5804969582006178,0.29910436211797414,0.6097103967792524,0.3117973045963941,9.0,0
0.11096221271256057,0.5869362358898051,0.20933623043656752,0.6011977242033653,0.23299907628736552,6.0,0
0.03390979825113516,0.5616085745493022,0.24347120663229427,0.5662874102405917,0.1824501126510914,13.0,0
0.11390564582974459,0.610152455969036,0.2325625128333177,0.5646943035231323,0.15317734397516464,12.0,0
0.009501570962912648,0.5449503819699135,0.15882830524452438,0.5251104815650096,0.27167222956021586,2.0,0
0.030523274470756565,0.5507929932386385,0.18164300820764465,0.5397301225528659,0.21275994656807076,1.0,0
0.020171684536300166,0.5763469190952555,0.26506823990171957,0.5626687120208745,0.2209154700170656,7.0,0
0.004118197057055601,0.5557466114115592,0.1948371696993124,0.538873683556063,0.2066241981748316,8.0,0
0.1103391248058503,0.61827199453205,0.3160665719953729,0.573122414094637,0.2463260278460714,10.0,0
0.026146702654693217,0.5755528636108084,0.6262054110887079,0.5227428407914727,0.6044113399237775,19.0,0
0.09109050017606503,0.5840778773148166,0.16644629916160644,0.6037267275628789,0.2023167719607382,1.0,0
0.07580387931766931,0.5974020832218926,0.15519417767971908,0.5772528513328324,0.3005535714326787,9.0,0
0.06230321534874709,0.6020253452174079,0.6360376430915852,0.5897033176751556,0.5590448355804315,16.0,0
0.002363276596400847,0.5324613923567975,0.1403210769947096,0.5311653384749169,0.2564022575962098,0.0,0
0.091805447485899,0.5763787313636882,0.03847777401131907,0.5669754562389657,0.18751069647618243,11.0,0
0.05990237203420592,0.5580231821387475,0.1920974960369603,0.5379283473457528,0.2860131317660818,13.0,0
0.047920428663358196,0.5933152991202186,0.5884271746282714,0.5531448487382925,0.563668013340933,0.0,0
0.0904188353429819,0.6106069688109526,0.26490762160910314,0.5595934977380665,0.27132340800797217,20.0,0
0.06024909528809994,0.5713831225523653,0.14292831560373223,0.5907130908574592,0.22675460074186235,18.0,0
0.04412485598605501,0.5718533373127951,0.216960161971677,0.5634150862874749,0.22032542033956,18.0,0
0.08881578272904471,0.5936156517968483,0.2631537533838596,0.5528448738793271,0.1576102913264132,9.0,0
0.027341380466087393,0.5426263294709704,0.3792065941604629,0.5601580347726617,0.20463393257554277,16.0,0
0.14026062960471417,0.6049842557148322,0.6932704877448695,0.5793305924768218,0.6303978175187045,14.0,0
0.032205406781833264,0.5689503559858965,0.5498866139866547,0.5435348787947042,0.47397969809160156,16.0,0
0.08487255529490886,0.5953099289992567,0.5727829196680546,0.5883538026715911,0.8037150830067199,19.0,0
0.03101730139065952,0.5362113177937544,0.2744087373537767,0.5520858499556026,0.25910974388832564,15.0,0
0.04903928490045718,0.5562046056449875,0.4559248746395859,0.5514596220052342,0.5599346704751312,1.0,0
0.023286913415357328,0.5671854720144842,0.2957889603274726,0.5199556827208425,0.2586241671766816,18.0,0
0.11856193872689919,0.621489338381122,0.21656301493007513,0.5613974151232958,0.18312399823440942,1.0,0
0.02981706230061728,0.5717452650660507,0.26279974539995515,0.5772923449608284,0.2517554074344883,5.0,0
0.1111424908287353,0.5812242059764445,0.35847590788721806,0.5763823387979027,0.28338044598771306,23.0,0
0.08399114880372262,0.591262769227043,0.21966479878054523,0.5491676884760932,0.21273908312517778,18.0,0
0.05039655989414247,0.5697463498987644,0.339211205328799,0.531889979486388,0.2486901384516362,23.0,0
0.03176238633680345,0.5953846265653628,0.2118133376135799,0.5596302262400077,0.30516683543568046,20.0,0
0.10599094921561114,0.6334393541306907,0.58970820344987,0.6090935829706935,0.5238380437357999,0.0,0
0.13341458323988467,0.6360740478878822,0.07516215020079361,0.6051399167450422,0.18899443680098493,11.0,0
0.07422170958592826,0.6130480401493518,0.16433468808712445,0.5655501195719965,0.1841217670358881,11.0,0
0.06983065878429381,0.604183613463577,0.7893018522824721,0.5484390872955827,0.6941610375229329,9.0,0
0.014781962908349875,0.5457175393288812,0.7230374680518052,0.5657769234746026,0.6091985836699664,8.0,0
0.13646508501467688,0.6021046133254429,0.6498386656764493,0.600174424151534,0.6263445685285436,12.0,0
0.12465377178416745,0.5999519982885816,0.26207671909015434,0.5766836803283664,0.24627078318791099,19.0,0
0.012637612506001195,0.5327420236312318,0.1805575854609228,0.533827366645805,0.21556544576521489,15.0,0
0.007202263114597478,0.5418742451758108,0.5116933167619085,0.5660515990193199,0.5185742622921579,9.0,0
0.12404028972239474,0.626297853193117,0.26776006366893096,0.561076514298877,0.1641501294738722,12.0,0
0.09136255343356574,0.5983810933030623,0.7301730100578206,0.5948463186481557,0.633210343639323,18.0,0
0.06146520368337529,0.5778730846341771,0.20180137952894306,0.530419390101295,0.15237071835856544,2.0,0
0.11517163720925712,0.6309597865114775,0.23196307239956576,0.5968224811384555,0.1633506303891987,6.0,0
0.06506917907634632,0.6130503675600646,0.30026553992885785,0.5909401744509766,0.19388416315507187,13.0,0
0.08349028263457318,0.5951537590921288,0.25087609785719034,0.5640504486887414,0.24375514820621033,6.0,0
0.09987125359057074,0.6288690650402833,0.1455530344729897,0.6008796075748359,0.34885427814757763,21.0,0
0.11217079372057492,0.6236286502236029,0.6343735288600583,0.5771868315645459,0.7366601948761836,8.0,0
0.1401656665587086,0.6048719889423745,0.5626679747164666,0.5998784285314429,0.6143602012527546,19.0,0
0.01975867533488377,0.5858662817488076,0.17239548436679292,0.5143414661284422,0.13065401136101035,22.0,0
0.08879680978092971,0.5806564085250734,0.7565533317055682,0.571717755485268,0.6717660223268215,11.0,0
0.024823848605367543,0.5960047421349839,0.4366895139465611,0.5349214920643076,0.18689075339690672,20.0,0
0.0504030761398311,0.5786182061463131,0.24465615672472008,0.5729724934095765,0.1076337412385742,20.0,0
0.017150772696132886,0.5508608187842556,0.20059981064887045,0.5309056581770115,0.16674047260511957,10.0,0
0.13758642697480797,0.5997355620583742,0.18159574444100532,0.6216958451985052,0.26101885033254824,18.0,0
0.0692803590271616,0.5952778055449905,0.6421824180145739,0.5663295927153028,0.5533343174769061,11.0,0
0.13948897410502947,0.6226747035681028,0.18631958030603984,0.5683737773065496,0.18337411143352836,1.0,0
0.07308680147636781,0.5990574557120808,0.5919903070375815,0.537035879074287,0.6453659142991016,14.0,0
0.053237755363453015,0.5860234500438178,0.23442218679467702,0.5855580822451085,0.17527510581980796,12.0,0
0.13775479609024138,0.6232390714922678,0.45473398692913275,0.6015569299694069,0.647262236451364,17.0,0
0.017456839632637663,0.5710871718586715,0.22598084863015816,0.5148109718193165,0.3137147962611544,12.0,0
0.08082136041065606,0.6151681881309223,0.13604246979163906,0.5714773675036298,0.23007865429228583,12.0,0
0.08654106528202438,0.5979215625895814,0.48996280431256783,0.6047605350937182,0.5285125959133626,16.0,0
0.05598540619368591,0.5514422306158406,0.2054993569338856,0.5658366946936666,0.14629213435000288,19.0,0
0.11677117891495692,0.6109394449418484,0.28348875657366635,0.5993425089623616,0.2367177078904398,8.0,0
0.019187717393682607,0.5676868312904124,0.5247260312025208,0.5373033080817573,0.6171950306111531,18.0,0
0.018587225692388323,0.5708705281712418,0.656866608120517,0.5532015179308859,0.5176648715418715,10.0,0
0.04895323956137466,0.6023848361684707,0.20551246985524085,0.5814248989506933,0.17203443178738367,12.0,0
0.05053035358525383,0.5754119612586344,0.20045147651917022,0.551948445438822,0.22670411555661193,13.0,0
0.08693585989150508,0.586313125156537,0.2382882604014412,0.5917800926141786,0.15751221684525138,22.0,0
0.07935587922509368,0.5887598886024733,0.2539674131800088,0.552495145821211,0.22636574926963057,3.0,0
0.13334369098075483,0.6145524356460079,0.1067125150738279,0.5769973409721499,0.2481796360833484,0.0,0
0.08336824346424068,0.6114846295559883,0.6222097349286742,0.5789682910409211,0.6386750335181987,12.0,0
0.12163293016216493,0.6010740241923777,0.30908115794488966,0.5672760731157048,0.2241613997535937,4.0,0
0.12161404147584763,0.6021646721913,0.16478641323382634,0.5628920197870896,0.13050011268160777,20.0,0
0.06912620206827323,0.5708125827758369,0.5521820104235403,0.582098191253497,0.7152651000240994,18.0,0
0.09598429899366417,0.603649223108035,0.2313025137571107,0.6058409937972375,0.21765366993764948,10.0,0
0.011469772077173809,0.5881086738986211,0.7952629236284295,0.5088060524502969,0.4932127335539507,5.0,0
0.05012761027952362,0.555797542159635,0.7385326773495828,0.5790318190174527,0.5613912557250433,12.0,0
0.004853704245527868,0.5241959854343506,0.1737778289075693,0.5082443758909309,0.15589242767552144,22.0,0
0.12499053810230017,0.6129693684808311,0.6512991561404372,0.5752278192123972,0.666751875961732,10.0,0
0.031285562867263826,0.5393165634293617,0.21550410427486666,0.5229073054039203,0.2732404686397977,22.0,0
0.12373630124356651,0.6286718315692155,0.66628877917151,0.614444591345739,0.6298278706377365,1.0,0
0.08408394913025395,0.5660630700944729,0.2423297445484877,0.5789322617662582,0.17059951228116332,18.0,0
0.04065679487277073,0.5690940460444951,0.2605911559572053,0.5216421871328363,0.26138532612448984,0.0,0
0.10762335302241312,0.6205283381800635,0.18481704670834312,0.6083127367992772,0.04468577656495412,21.0,0
0.13974604280617292,0.6414965647644786,0.2163317204449154,0.5861751630313555,0.2965591330832351,7.0,0
0.06353196301367713,0.5932895031112327,0.21529256095711202,0.5469403063379544,0.27784311619295243,10.0,0
0.08426196622152377,0.5947240049730868,0.7251791107149876,0.5739134626277037,0.6445249129004234,14.0,0
0.017801540603386935,0.5609424747897497,0.5626679747164666,0.5376443847914585,0.6177601854200818,19.0,0
0.0976670070936918,0.59188038234392,0.5636132118827462,0.5868691461049829,0.5704799165791175,10.0,0
0.005546855837023977,0.5643643131126702,0.6727283685521275,0.5519615019190898,0.6407875549085024,14.0,0
0.02902736073259229,0.5866619255776129,0.16518371294145645,0.5589139378162054,0.23305791590508687,9.0,0
0.019637773698820193,0.5770977067827756,0.20051973186469418,0.5566308971867208,0.19176079530995163,20.0,0
0.09927104276193545,0.6075027345293039,0.11989341370429124,0.569178918447578,0.344605164531945,6.0,0
0.04082603469344702,0.5652485671075523,0.6799169756338558,0.5415296475194655,0.6232849265176593,20.0,0
0.01269686259341579,0.5588359671205456,0.9598834597702022,0.5269614251630045,0.5852774746355546,2.0,1
0.12619944211387235,0.6377423086580061,0.3082668537072687,0.5710383671919206,0.21257366608667802,16.0,0
0.02568322063645576,0.5680473465615103,0.16202439308158892,0.5314234931860334,0.16676811847801556,5.0,0
0.08928630060738994,0.5758161851732566,0.3329482532690479,0.5757601981488061,0.3085464324696183,15.0,0
0.04681654293898353,0.58489405940863,0.6365202422163219,0.5767922067585568,0.5050836576700718,20.0,0
0.0734961593332173,0.5744710195777575,0.14791818292771194,0.5430374040127014,0.10856390487861603,11.0,0
0.13093235707240025,0.6013750122067505,0.6663587465574936,0.5918960944196344,0.5767897497571832,14.0,0
0.05138266166896837,0.5621357233511781,0.25515039497114184,0.5419606893534263,0.28725793314893977,7.0,0
0.08609682304092794,0.5784077991416289,0.11548236054317496,0.5840303977744435,0.22540318752803376,10.0,0
0.04932879439371432,0.5502079573887014,0.68292850114748,0.5699494033420535,0.4319190533622812,19.0,0
0.12861272808720695,0.6376786970872169,0.20526830507866367,0.6160304896656211,0.161206788479677,2.0,0
0.01001430400190454,0.5808742580576077,0.2038152598097322,0.5451401393535811,0.13705806145657803,4.0,0
0.0010117033176931267,0.5294917913293863,0.5444514525724132,0.5294172257831008,0.5487131499960584,5.0,0
0.007569476028965049,0.5531803072243081,0.21085352629396042,0.5161134987497848,0.17377328565556097,17.0,0
0.004431524551795348,0.5332535742432056,0.6262054110887079,0.5438196359254509,0.662554229127361,19.0,0
0.01877760118065384,0.560858901944352,0.20692208981767185,0.5557239803370425,0.16601233844815427,3.0,0
0.10130043198495825,0.5893269405044518,0.6727269945578732,0.567812227879416,0.5839038342485815,12.0,0
0.07786120132662898,0.5880908649926939,0.12164885766104072,0.5723896938297968,0.10602662588597664,6.0,0
0.11145973649706799,0.6129598448977196,0.21691071998795597,0.574007165439596,0.18468135282685696,16.0,0
0.0236702484203511,0.5802897797489556,0.11243985745671087,0.5534482943072024,0.21091328556750708,1.0,0
0.06734412122149386,0.564715609503452,0.6115802782000864,0.5615608054683795,0.5169966237968977,7.0,0
0.0036750783065951456,0.5678495879643485,0.2553969833209175,0.5475631271444944,0.08884875183447755,4.0,0
0.12910974630092817,0.6331812319648765,0.09142070054454693,0.5647894937821437,0.3273283322006615,10.0,0
0.1400582187230108,0.6002527334644648,0.20313186123897903,0.5685357374140187,0.19705647319076655,7.0,0
0.0670431240364839,0.5572567443970197,0.8480042028739484,0.5851193997639804,0.5847013991182367,11.0,0
0.1373945347741839,0.5862009426635758,0.9906832284844407,0.5739530198218158,0.668052535953023,10.0,1
0.0029658467553716826,0.5745868649873,0.22538968214990174,0.5323892277630328,0.218379844524718,0.0,0
0.09010195480910588,0.5863285353383313,0.5554861231064884,0.5439822634771403,0.5780137492732818,12.0,0
0.03746009887897262,0.5707838564335859,0.6007240033723817,0.5430031927289619,0.7656026546833089,10.0,0
0.11320498089462043,0.6031565640693672,0.2750405402593389,0.5875170119613061,0.2705803633713769,8.0,0
0.06969046119655742,0.6088597316695126,0.5883498029399176,0.5877735266666246,0.5227556077507061,6.0,0
0.1235636066891846,0.5849938657816731,0.19465868675521147,0.5879406737691759,0.3590669750981389,15.0,0
0.024515169553134125,0.5509448130271363,0.27903260968445515,0.5373016998590174,0.13922083802716279,8.0,0
0.1263957018843438,0.6101481836468642,0.21764805055936826,0.5890368523732318,0.38808175426304203,21.0,0
0.07668490663076591,0.6028425127330274,0.6115389029802512,0.5618370828792251,0.48506654432237506,21.0,0
0.13682599233785006,0.5867848180496756,0.30103632344371073,0.5984737699220738,0.20196905153464725,15.0,0
0.09852309291466979,0.5747864777333862,0.3125282396371166,0.5670597449090486,0.39407675953670285,20.0,0
0.10955040629213177,0.5845986857053358,0.28452249641746674,0.5999996236885922,0.21274812576149418,2.0,0
0.004148671740556352,0.5830563838843418,0.08787219135980018,0.5645101207014392,0.22318358343044423,12.0,0
0.09734731783322585,0.5687052517607818,0.2555101633714336,0.559724431224218,0.24788433867965157,3.0,0
0.008488617761887002,0.5504957589033816,0.32352742622433955,0.5635928298615969,0.27041966777346926,23.0,0
0.02357223790599546,0.5833247622165837,0.037277129305953165,0.5285186424512565,0.13110958781818197,8.0,0
0.016537782161513408,0.5362001215867882,0.6356802328361939,0.5544826866463107,0.5568958248978182,8.0,0
0.13423794739609,0.6076293806804827,0.22801165575682975,0.592448890792567,0.3710443571048969,18.0,0
0.014562587318043321,0.5323660722461867,0.5288666583040216,0.5696366135540619,0.4732792116185949,4.0,0
0.05288676284514229,0.5908547073538081,0.1220739398596336,0.566809021076916,0.24641560663186765,18.0,0
0.039390494533333306,0.5555464476072263,0.6464645583457269,0.5709027425263935,0.6417203554559098,3.0,0
0.01704815587016976,0.5611178344899408,0.5506688501798056,0.544333669680724,0.5629415145736321,16.0,0
0.11883417455162823,0.5852744776069929,0.5452012690439931,0.5762258835160965,0.7558129586042145,14.0,0
0.05838710616983702,0.5842336517566146,0.24855174121998114,0.5298768596561289,0.2162185023158322,2.0,0
0.07448742916496869,0.5659447611304155,0.40126798296424876,0.5860895331162208,0.28534117496459366,20.0,0
0.13185314191037734,0.6384139578982553,0.22242229620169568,0.5940529181687897,0.15405650989919745,23.0,0
0.027416317291506752,0.5419893450359606,0.5430314622247773,0.5222071882000796,0.631942990903088,0.0,0
0.08274800641501918,0.5840695401276952,0.20919407928101152,0.5938260824831255,0.22619310065756557,13.0,0
0.02855974988626764,0.5893200231026956,0.25026419605888234,0.5600263893460088,0.19808433461091796,2.0,0
0.04514154479344527,0.5569069585541377,0.28403114353171727,0.5484238759239757,0.21437004655208217,23.0,0
0.05659112212643747,0.5631055923484901,0.7511002756518723,0.5747757052109157,0.872007895914848,11.0,1
0.07504504565486766,0.5622496951626816,0.6970751677988439,0.5994680011889661,0.5565994191237176,8.0,0
0.019763688911846797,0.5841932429795326,0.6590371809960532,0.5175518728271871,0.6387889982639389,10.0,0
0.13861086786758642,0.6440831738273628,0.2516495584798958,0.5985389188345684,0.24986855532935162,19.0,0
0.035983860270570815,0.5777656671742907,0.7565533317055682,0.5454493885089002,0.6231860424914477,11.0,0
0.006630167639127393,0.5593481984515302,0.32648666089710854,0.5518813895428413,0.21302296902247977,4.0,0
0.1263786810012088,0.5937002359962047,0.6954596749711361,0.6112023825190588,0.6269560521337089,1.0,0
0.10958691973780088,0.599674712261857,0.228754733113734,0.551723529449867,0.22893174990644008,2.0,0
0.07110468312185354,0.6167987500339306,0.08375915046436877,0.5781039762023209,0.2703255939299247,2.0,0
0.06684190686358124,0.5675058378300281,0.3468033632467786,0.5660767330616658,0.17862815448487696,15.0,0
0.10323644509249881,0.6269075375542792,0.7563269170809543,0.5967343848580122,0.6201627394546647,22.0,0
0.003340053398948182,0.5807740432531582,0.23979652715373456,0.505943619384861,0.18152628591961575,1.0,0
0.0014748342451068404,0.5230286106783665,0.6655780124890134,0.5127064439139599,0.7710579560128826,15.0,0
0.04825581870546185,0.5584952899463306,0.23331941737049505,0.5855372198457712,0.1744588707042513,19.0,0
0.059554356766080514,0.5681645404429978,0.13113843621586488,0.5501787584071672,0.21326378603649718,14.0,0
0.024310315079297515,0.5364610898063709,0.9342734281988947,0.5753165257275561,0.5784841710118243,9.0,1
0.11341979230421835,0.5929371175700339,0.4770966975800018,0.5857460536073273,0.7973606723300979,5.0,0
0.04142566973313137,0.5614683075348716,0.24177328232786777,0.5821571678961085,0.22705222536119443,18.0,0
0.09257794560356067,0.5646970355990175,0.11182281135848665,0.5513323117877064,0.2625340940939065,12.0,0
0.10908745793194641,0.619542559807016,0.7321642357904888,0.5661893277232931,0.6670940110702986,18.0,0
0.11319238375586459,0.6057433805894737,0.5938686198852828,0.5726071535133213,0.6957152118891895,21.0,0
0.04935601095437075,0.581733506974164,0.6127103802956836,0.5800097201490929,0.5263854737351594,0.0,0
0.11728224076162778,0.6037461445290804,0.2018155529339588,0.5553162227714463,0.19781680804344692,5.0,0
0.10160083933738433,0.5758419098688224,0.25324665777737826,0.6101484753822767,0.227983213034788,17.0,0
0.07439453053300671,0.5581253483376942,0.6551982219663783,0.5380285211882743,0.6867617794686166,17.0,0
0.07371567535985335,0.556955698035303,0.5308495501072547,0.5491470167751045,0.7109140869627745,12.0,0
0.0058093172932200746,0.5587019367888605,0.6464645583457269,0.5451930962849884,0.5383069572901038,3.0,0
0.0021379605493565866,0.5450256630094573,0.13294456802017307,0.5113423722697853,0.21004435214801817,16.0,0
0.017987071038284827,0.5484790802114354,0.32326730784781005,0.5247631118098045,0.23893911580652957,18.0,0
0.09978040532901943,0.5996369550473976,0.1153312239013847,0.5971746882751034,0.18156058020387109,5.0,0
0.0095807770527487,0.5479380836399708,0.2326428560568643,0.514088059806206,0.19996449846131473,14.0,0
0.13276252331839927,0.6104254567075125,0.590418915608785,0.5693031012121887,0.6230241515921244,6.0,0
0.07106741132000517,0.5989746478651903,0.4040137387321192,0.5973566335695063,0.48061463876624766,7.0,0
0.14029283165506773,0.6347253360704893,0.08084620903848808,0.5826368568787982,0.08714517022444118,8.0,0
0.12912425337376515,0.6419874604167568,0.5506688501798056,0.5756444951040965,0.660787283864851,16.0,0
0.13885060672566998,0.6280171938211953,0.31512873367910543,0.5967601672747435,0.33556359493152577,5.0,0
0.03208791774857645,0.5368209243584582,0.5477369290951983,0.5799525932804628,0.620660663992146,14.0,0
0.07840428265642507,0.5704279959839134,0.2149163891373203,0.5631933358911068,0.20763903986486518,11.0,0
0.10529380923235733,0.5939334957105334,0.23842358793077018,0.6026378018526816,0.17109703838483933,1.0,0
0.1210794565439861,0.602179972161445,0.2648784760286025,0.5762863603190503,0.20180069333023967,16.0,0
0.09999736541445865,0.5710725137093081,0.2321877886146153,0.6050177426697033,0.2026558300736905,5.0,0
0.07763236032771437,0.5629049487993306,0.19863012718326023,0.5859563430329443,0.244881328600995,14.0,0
0.1205459108409628,0.5925792084802911,0.17672616159021365,0.5673272946921397,0.23739975593357718,12.0,0
0.06417780160576585,0.5972814727792752,0.18850362050621108,0.5344105603355052,0.251248467426632,6.0,0
0.13892602103460963,0.6402801587906105,0.5811521885625223,0.571396924583577,0.6634033784973566,13.0,0
0.0427996706936597,0.5661036539135862,0.5916302087696214,0.5677876468622809,0.6061803226318825,20.0,0
0.10881784826657895,0.6147438019675074,0.49551059508915213,0.5661883488051036,0.6124775218361964,7.0,0
0.13677445220492482,0.6417748037978183,0.7283315715083002,0.5856347747643054,0.6831425534778262,21.0,0
0.0659349550040596,0.5656508007294481,0.6501241566016386,0.560115826871504,0.5669982625370281,20.0,0
0.00747021563127689,0.5310394351738547,0.4360576892315663,0.5327122008428398,0.648629489220014,10.0,0
0.09588773497350234,0.6161614803452402,0.6413611265799813,0.5575517795121285,0.4939417370210365,0.0,0
0.09225942196462955,0.5647192464878805,0.7066292804647534,0.5544541963130293,0.6767043467387722,9.0,0
0.1150446406364934,0.6206084944643314,0.658781130078705,0.5595062659568036,0.763986349998312,10.0,0
0.13473356124651625,0.6103660655945895,0.1615016782317499,0.5852451208286032,0.20691364403477955,17.0,0
0.027279953615565608,0.5725407792340922,0.3280456454849305,0.557622770150702,0.22175064522687357,19.0,0
0.07218084671478558,0.5803886201493074,0.14008027087075398,0.5380030121058428,0.18322217594614804,19.0,0
0.06913336432107756,0.6116908031367299,0.2600958582903328,0.590549389038406,0.2786891378575769,23.0,0
0.08298238060531597,0.5874130827983103,0.24610891847102767,0.572124966382265,0.23852539663166197,11.0,0
0.05957729001868731,0.5868886309403244,0.6331117032438704,0.5760301316612547,0.5076709871929014,19.0,0
0.072139165212191,0.568905259972198,0.1646963893483811,0.5835037842847742,0.28789971221180577,21.0,0
0.05658530806239632,0.5913196903024128,0.5619350578289782,0.5614053418179861,0.7305821777302621,4.0,0
0.07307416220671312,0.6187908450450337,0.23315922708799358,0.5373614647214698,0.27444351234880293,11.0,0
0.10302381044600809,0.6091910278874566,0.19363762637029316,0.6098279051016621,0.30593873030190133,0.0,0
0.06548416843000862,0.5603454193869954,0.49914974154963615,0.5518803407019239,0.48914177418114646,9.0,0
0.0018328766671582878,0.5859419388045668,0.5998811096947915,0.5510216832476657,0.6609565693333871,4.0,0
